parcode,trial,fix_item,fix_time,rt,block
6,109,2,842.0,2604.156,LESS
6,109,1,582.0,2604.156,LESS
6,109,2,412.15599999999995,2604.156,LESS
6,110,0,241.0,1623.296,LESS
6,110,1,584.0,1623.296,LESS
6,110,2,798.296,1623.296,LESS
6,111,0,188.0,3169.172,LESS
6,111,1,662.0,3169.172,LESS
6,111,2,662.0,3169.172,LESS
6,111,1,516.0,3169.172,LESS
6,111,2,534.0,3169.172,LESS
6,111,1,607.172,3169.172,LESS
6,112,0,158.0,2024.944,LESS
6,112,1,590.0,2024.944,LESS
6,112,2,580.0,2024.944,LESS
6,112,1,696.944,2024.944,LESS
6,113,0,202.0,2595.24,LESS
6,113,1,606.0,2595.24,LESS
6,113,2,514.0,2595.24,LESS
6,113,1,488.0,2595.24,LESS
6,113,2,436.0,2595.24,LESS
6,113,1,349.2399999999998,2595.24,LESS
6,114,0,236.0,3293.758,LESS
6,114,1,568.0,3293.758,LESS
6,114,2,590.0,3293.758,LESS
6,114,1,518.0,3293.758,LESS
6,114,2,724.0,3293.758,LESS
6,114,1,496.0,3293.758,LESS
6,114,2,161.7579999999998,3293.758,LESS
6,115,0,180.0,3866.4240000000004,LESS
6,115,1,580.0,3866.4240000000004,LESS
6,115,2,468.0,3866.4240000000004,LESS
6,115,0,274.0,3866.4240000000004,LESS
6,115,1,620.0,3866.4240000000004,LESS
6,115,2,706.0,3866.4240000000004,LESS
6,115,1,624.0,3866.4240000000004,LESS
6,115,2,414.42400000000043,3866.4240000000004,LESS
6,116,0,232.0,2417.686,LESS
6,116,1,520.0,2417.686,LESS
6,116,2,756.0,2417.686,LESS
6,116,1,458.0,2417.686,LESS
6,116,2,451.68600000000015,2417.686,LESS
6,117,0,222.0,1925.797,LESS
6,117,1,612.0,1925.797,LESS
6,117,2,488.0,1925.797,LESS
6,117,1,418.0,1925.797,LESS
6,117,2,185.79700000000003,1925.797,LESS
6,118,0,230.0,2135.408,LESS
6,118,1,450.0,2135.408,LESS
6,118,2,554.0,2135.408,LESS
6,118,1,396.0,2135.408,LESS
6,118,2,505.4079999999999,2135.408,LESS
6,119,0,193.0,2478.857,LESS
6,119,1,444.0,2478.857,LESS
6,119,2,510.0,2478.857,LESS
6,119,1,416.0,2478.857,LESS
6,119,2,454.0,2478.857,LESS
6,119,1,461.85699999999997,2478.857,LESS
6,120,0,259.0,1976.739,MORE
6,120,1,560.0,1976.739,MORE
6,120,2,580.0,1976.739,MORE
6,120,1,577.739,1976.739,MORE
6,121,0,267.0,2004.993,MORE
6,121,2,648.0,2004.993,MORE
6,121,1,578.0,2004.993,MORE
6,121,2,511.99299999999994,2004.993,MORE
6,122,0,241.0,4613.913,MORE
6,122,1,290.0,4613.913,MORE
6,122,0,232.0,4613.913,MORE
6,122,1,478.0,4613.913,MORE
6,122,2,658.0,4613.913,MORE
6,122,1,416.0,4613.913,MORE
6,122,2,558.0,4613.913,MORE
6,122,1,476.0,4613.913,MORE
6,122,2,634.0,4613.913,MORE
6,122,1,492.0,4613.913,MORE
6,122,0,379.91299999999956,4613.913,MORE
6,123,1,702.0,1711.7420000000002,MORE
6,123,2,768.7420000000002,1711.7420000000002,MORE
6,124,0,218.0,4627.032,MORE
6,124,1,650.0,4627.032,MORE
6,124,2,776.0,4627.032,MORE
6,124,1,554.0,4627.032,MORE
6,124,0,266.0,4627.032,MORE
6,124,1,378.0,4627.032,MORE
6,124,2,686.0,4627.032,MORE
6,124,1,476.0,4627.032,MORE
6,124,2,623.0320000000002,4627.032,MORE
6,125,0,220.0,5225.785,MORE
6,125,1,624.0,5225.785,MORE
6,125,2,560.0,5225.785,MORE
6,125,1,464.0,5225.785,MORE
6,125,2,620.0,5225.785,MORE
6,125,1,670.0,5225.785,MORE
6,125,2,600.0,5225.785,MORE
6,125,1,718.0,5225.785,MORE
6,125,2,749.7849999999999,5225.785,MORE
6,126,0,177.0,2770.914,MORE
6,126,1,358.0,2770.914,MORE
6,126,0,518.0,2770.914,MORE
6,126,2,554.0,2770.914,MORE
6,126,1,630.0,2770.914,MORE
6,126,2,533.9140000000002,2770.914,MORE
6,127,0,204.0,3621.255,MORE
6,127,1,788.0,3621.255,MORE
6,127,2,686.0,3621.255,MORE
6,127,1,660.0,3621.255,MORE
6,127,2,774.0,3621.255,MORE
6,127,1,368.0,3621.255,MORE
6,127,2,141.2550000000001,3621.255,MORE
6,128,0,435.0,4006.095,MORE
6,128,1,614.0,4006.095,MORE
6,128,2,624.0,4006.095,MORE
6,128,1,434.0,4006.095,MORE
6,128,2,660.0,4006.095,MORE
6,128,1,556.0,4006.095,MORE
6,128,2,683.0949999999998,4006.095,MORE
6,129,0,305.0,3613.889,MORE
6,129,1,680.0,3613.889,MORE
6,129,2,750.0,3613.889,MORE
6,129,1,502.0,3613.889,MORE
6,129,2,508.0,3613.889,MORE
6,129,1,868.8890000000001,3613.889,MORE
6,130,0,234.0,2647.9509999999996,MORE
6,130,1,442.0,2647.9509999999996,MORE
6,130,2,516.0,2647.9509999999996,MORE
6,130,1,484.0,2647.9509999999996,MORE
6,130,2,468.0,2647.9509999999996,MORE
6,130,1,503.95099999999957,2647.9509999999996,MORE
6,131,0,167.0,2386.248,MORE
6,131,1,426.0,2386.248,MORE
6,131,2,506.0,2386.248,MORE
6,131,1,452.0,2386.248,MORE
6,131,2,835.248,2386.248,MORE
6,132,0,221.0,5160.542,MORE
6,132,1,614.0,5160.542,MORE
6,132,2,740.0,5160.542,MORE
6,132,1,476.0,5160.542,MORE
6,132,2,566.0,5160.542,MORE
6,132,1,636.0,5160.542,MORE
6,132,2,708.0,5160.542,MORE
6,132,0,336.0,5160.542,MORE
6,132,1,744.0,5160.542,MORE
6,132,2,119.54200000000037,5160.542,MORE
6,133,0,163.0,2065.98,MORE
6,133,1,462.0,2065.98,MORE
6,133,2,664.0,2065.98,MORE
6,133,1,624.0,2065.98,MORE
6,133,0,337.98,2065.98,MORE
6,134,1,526.0,2924.2790000000005,MORE
6,134,2,568.0,2924.2790000000005,MORE
6,134,1,562.0,2924.2790000000005,MORE
6,134,2,506.0,2924.2790000000005,MORE
6,134,1,577.2790000000005,2924.2790000000005,MORE
6,135,0,211.0,2003.695,MORE
6,135,1,498.0,2003.695,MORE
6,135,2,624.0,2003.695,MORE
6,135,1,428.0,2003.695,MORE
6,135,2,242.6949999999997,2003.695,MORE
6,136,0,239.0,1363.7910000000002,MORE
6,136,1,482.0,1363.7910000000002,MORE
6,136,2,642.7910000000002,1363.7910000000002,MORE
6,137,0,197.0,2217.916,MORE
6,137,1,450.0,2217.916,MORE
6,137,2,536.0,2217.916,MORE
6,137,1,432.0,2217.916,MORE
6,137,2,602.9160000000002,2217.916,MORE
6,138,0,176.0,1400.724,MORE
6,138,1,556.0,1400.724,MORE
6,138,2,668.7239999999999,1400.724,MORE
6,139,0,198.0,1797.961,MORE
6,139,1,548.0,1797.961,MORE
6,139,2,596.0,1797.961,MORE
6,139,1,455.961,1797.961,MORE
6,140,0,186.0,2228.883,MORE
6,140,1,570.0,2228.883,MORE
6,140,2,650.0,2228.883,MORE
6,140,1,430.0,2228.883,MORE
6,140,2,392.8829999999998,2228.883,MORE
6,141,0,221.0,3844.0879999999997,MORE
6,141,1,448.0,3844.0879999999997,MORE
6,141,2,540.0,3844.0879999999997,MORE
6,141,1,532.0,3844.0879999999997,MORE
6,141,2,584.0,3844.0879999999997,MORE
6,141,1,516.0,3844.0879999999997,MORE
6,141,2,518.0,3844.0879999999997,MORE
6,141,1,485.08799999999974,3844.0879999999997,MORE
6,142,0,216.0,3052.768,MORE
6,142,1,418.0,3052.768,MORE
6,142,0,340.0,3052.768,MORE
6,142,2,434.0,3052.768,MORE
6,142,1,514.0,3052.768,MORE
6,142,2,674.0,3052.768,MORE
6,142,1,456.76800000000003,3052.768,MORE
6,143,0,168.0,2088.88,MORE
6,143,1,392.0,2088.88,MORE
6,143,2,524.0,2088.88,MORE
6,143,1,478.0,2088.88,MORE
6,143,2,526.8800000000001,2088.88,MORE
6,144,0,178.0,3037.5570000000002,MORE
6,144,1,592.0,3037.5570000000002,MORE
6,144,2,514.0,3037.5570000000002,MORE
6,144,1,512.0,3037.5570000000002,MORE
6,144,2,436.0,3037.5570000000002,MORE
6,144,1,805.5570000000002,3037.5570000000002,MORE
6,145,0,214.0,2712.239,MORE
6,145,1,686.0,2712.239,MORE
6,145,2,532.0,2712.239,MORE
6,145,1,422.0,2712.239,MORE
6,145,2,384.0,2712.239,MORE
6,145,1,474.23900000000003,2712.239,MORE
6,146,0,228.0,1593.224,MORE
6,146,1,470.0,1593.224,MORE
6,146,2,516.0,1593.224,MORE
6,146,1,379.22399999999993,1593.224,MORE
6,147,0,223.0,1890.398,MORE
6,147,1,572.0,1890.398,MORE
6,147,2,484.0,1890.398,MORE
6,147,1,428.0,1890.398,MORE
6,147,2,183.3979999999999,1890.398,MORE
6,148,0,517.0,2797.303,MORE
6,148,1,380.0,2797.303,MORE
6,148,0,328.0,2797.303,MORE
6,148,2,536.0,2797.303,MORE
6,148,1,498.0,2797.303,MORE
6,148,2,538.3029999999999,2797.303,MORE
6,149,0,182.0,3297.712,MORE
6,149,1,730.0,3297.712,MORE
6,149,2,554.0,3297.712,MORE
6,149,1,512.0,3297.712,MORE
6,149,2,536.0,3297.712,MORE
6,149,1,546.0,3297.712,MORE
6,149,0,455.712,3297.712,MORE
6,150,1,496.0,2174.46,MORE
6,150,2,636.0,2174.46,MORE
6,150,1,394.0,2174.46,MORE
6,150,2,430.46000000000004,2174.46,MORE
6,151,0,217.0,1800.0410000000002,MORE
6,151,1,618.0,1800.0410000000002,MORE
6,151,2,546.0,1800.0410000000002,MORE
6,151,1,419.04100000000017,1800.0410000000002,MORE
6,152,0,219.0,1699.086,MORE
6,152,1,792.0,1699.086,MORE
6,152,2,688.086,1699.086,MORE
6,153,0,177.0,3231.4590000000003,MORE
6,153,1,660.0,3231.4590000000003,MORE
6,153,2,600.0,3231.4590000000003,MORE
6,153,1,568.0,3231.4590000000003,MORE
6,153,2,634.0,3231.4590000000003,MORE
6,153,1,508.0,3231.4590000000003,MORE
6,153,0,277.4590000000003,3231.4590000000003,MORE
6,154,1,646.0,2290.637,MORE
6,154,2,592.0,2290.637,MORE
6,154,1,452.0,2290.637,MORE
6,154,2,407.63700000000017,2290.637,MORE
6,155,0,188.0,3646.764,MORE
6,155,1,676.0,3646.764,MORE
6,155,2,664.0,3646.764,MORE
6,155,1,480.0,3646.764,MORE
6,155,2,664.0,3646.764,MORE
6,155,1,588.0,3646.764,MORE
6,155,2,386.7640000000001,3646.764,MORE
6,156,0,263.0,3965.336,MORE
6,156,1,478.0,3965.336,MORE
6,156,2,586.0,3965.336,MORE
6,156,1,514.0,3965.336,MORE
6,156,2,632.0,3965.336,MORE
6,156,1,564.0,3965.336,MORE
6,156,2,398.0,3965.336,MORE
6,156,0,710.3359999999998,3965.336,MORE
6,157,1,688.0,3670.988,MORE
6,157,2,684.0,3670.988,MORE
6,157,1,1364.0,3670.988,MORE
6,157,2,754.9879999999998,3670.988,MORE
6,158,0,175.0,1861.3529999999998,MORE
6,158,1,970.0,1861.3529999999998,MORE
6,158,2,716.3529999999998,1861.3529999999998,MORE
6,159,0,172.0,3099.9709999999995,MORE
6,159,1,1254.0,3099.9709999999995,MORE
6,159,2,720.0,3099.9709999999995,MORE
6,159,1,420.0,3099.9709999999995,MORE
6,159,2,533.9709999999995,3099.9709999999995,MORE
6,160,0,243.0,2425.369,LESS
6,160,1,548.0,2425.369,LESS
6,160,2,698.0,2425.369,LESS
6,160,1,456.0,2425.369,LESS
6,160,2,480.36900000000014,2425.369,LESS
6,161,0,167.0,1891.933,LESS
6,161,1,506.0,1891.933,LESS
6,161,2,508.0,1891.933,LESS
6,161,1,710.933,1891.933,LESS
6,162,0,171.0,2044.3020000000001,LESS
6,162,1,524.0,2044.3020000000001,LESS
6,162,2,516.0,2044.3020000000001,LESS
6,162,1,726.0,2044.3020000000001,LESS
6,162,0,270.30200000000013,2044.3020000000001,LESS
6,163,1,454.0,2331.542,LESS
6,163,2,728.0,2331.542,LESS
6,163,1,498.0,2331.542,LESS
6,163,2,488.5419999999999,2331.542,LESS
6,164,0,171.0,4785.945,LESS
6,164,1,548.0,4785.945,LESS
6,164,2,724.0,4785.945,LESS
6,164,1,538.0,4785.945,LESS
6,164,2,404.0,4785.945,LESS
6,164,0,386.0,4785.945,LESS
6,164,1,584.0,4785.945,LESS
6,164,2,738.0,4785.945,LESS
6,164,1,692.9449999999997,4785.945,LESS
6,165,0,219.0,1920.1979999999999,LESS
6,165,1,502.0,1920.1979999999999,LESS
6,165,2,594.0,1920.1979999999999,LESS
6,165,1,605.1979999999999,1920.1979999999999,LESS
6,166,0,206.0,1467.219,LESS
6,166,1,472.0,1467.219,LESS
6,166,2,514.0,1467.219,LESS
6,166,1,275.21900000000005,1467.219,LESS
6,167,0,184.0,3917.63,LESS
6,167,1,430.0,3917.63,LESS
6,167,2,504.0,3917.63,LESS
6,167,1,468.0,3917.63,LESS
6,167,2,478.0,3917.63,LESS
6,167,1,808.0,3917.63,LESS
6,167,2,1045.63,3917.63,LESS
6,168,0,261.0,1610.102,LESS
6,168,1,380.0,1610.102,LESS
6,168,2,498.0,1610.102,LESS
6,168,1,471.1020000000001,1610.102,LESS
6,169,0,185.0,3836.994,LESS
6,169,1,510.0,3836.994,LESS
6,169,2,514.0,3836.994,LESS
6,169,1,504.0,3836.994,LESS
6,169,2,480.0,3836.994,LESS
6,169,1,720.0,3836.994,LESS
6,169,2,923.9940000000001,3836.994,LESS
6,170,0,189.0,2354.6479999999997,LESS
6,170,1,546.0,2354.6479999999997,LESS
6,170,2,754.0,2354.6479999999997,LESS
6,170,1,444.0,2354.6479999999997,LESS
6,170,2,421.6479999999997,2354.6479999999997,LESS
6,171,0,177.0,3061.2990000000004,LESS
6,171,1,434.0,3061.2990000000004,LESS
6,171,2,486.0,3061.2990000000004,LESS
6,171,1,520.0,3061.2990000000004,LESS
6,171,2,780.0,3061.2990000000004,LESS
6,171,1,664.2990000000004,3061.2990000000004,LESS
6,172,0,137.0,3584.885,LESS
6,172,1,538.0,3584.885,LESS
6,172,2,506.0,3584.885,LESS
6,172,1,512.0,3584.885,LESS
6,172,2,720.0,3584.885,LESS
6,172,1,624.0,3584.885,LESS
6,172,2,547.8850000000002,3584.885,LESS
6,173,0,167.0,1484.713,LESS
6,173,1,416.0,1484.713,LESS
6,173,2,508.0,1484.713,LESS
6,173,1,393.71299999999997,1484.713,LESS
6,174,0,230.0,1891.344,LESS
6,174,1,554.0,1891.344,LESS
6,174,2,600.0,1891.344,LESS
6,174,1,507.34400000000005,1891.344,LESS
6,175,0,211.0,1606.882,LESS
6,175,1,488.0,1606.882,LESS
6,175,2,476.0,1606.882,LESS
6,175,1,431.88200000000006,1606.882,LESS
6,176,0,224.0,1277.719,LESS
6,176,1,460.0,1277.719,LESS
6,176,2,464.0,1277.719,LESS
6,176,1,129.71900000000005,1277.719,LESS
6,177,0,226.0,1658.101,LESS
6,177,1,424.0,1658.101,LESS
6,177,2,562.0,1658.101,LESS
6,177,1,446.1010000000001,1658.101,LESS
6,178,0,168.0,2822.0170000000003,LESS
6,178,1,426.0,2822.0170000000003,LESS
6,178,2,538.0,2822.0170000000003,LESS
6,178,1,926.0,2822.0170000000003,LESS
6,178,2,764.0170000000003,2822.0170000000003,LESS
6,179,0,155.0,2684.756,LESS
6,179,1,532.0,2684.756,LESS
6,179,2,860.0,2684.756,LESS
6,179,1,608.0,2684.756,LESS
6,179,2,529.7559999999999,2684.756,LESS
6,180,0,216.0,1676.987,LESS
6,180,1,554.0,1676.987,LESS
6,180,2,494.0,1676.987,LESS
6,180,1,412.9870000000001,1676.987,LESS
6,181,0,168.0,1805.868,LESS
6,181,1,504.0,1805.868,LESS
6,181,2,598.0,1805.868,LESS
6,181,1,535.8679999999999,1805.868,LESS
6,182,0,159.0,1671.5420000000001,LESS
6,182,1,500.0,1671.5420000000001,LESS
6,182,2,570.0,1671.5420000000001,LESS
6,182,1,442.54200000000014,1671.5420000000001,LESS
6,183,0,161.0,1571.4270000000001,LESS
6,183,1,508.0,1571.4270000000001,LESS
6,183,2,486.0,1571.4270000000001,LESS
6,183,1,416.42700000000013,1571.4270000000001,LESS
6,184,0,207.0,2280.73,LESS
6,184,1,496.0,2280.73,LESS
6,184,2,584.0,2280.73,LESS
6,184,1,436.0,2280.73,LESS
6,184,2,557.73,2280.73,LESS
6,185,0,184.0,3221.795,LESS
6,185,1,458.0,3221.795,LESS
6,185,2,516.0,3221.795,LESS
6,185,1,520.0,3221.795,LESS
6,185,2,610.0,3221.795,LESS
6,185,1,424.0,3221.795,LESS
6,185,2,509.7950000000001,3221.795,LESS
6,186,0,254.0,2407.991,LESS
6,186,1,658.0,2407.991,LESS
6,186,2,566.0,2407.991,LESS
6,186,1,472.0,2407.991,LESS
6,186,2,457.991,2407.991,LESS
6,187,0,227.0,2997.993,LESS
6,187,1,732.0,2997.993,LESS
6,187,2,672.0,2997.993,LESS
6,187,1,670.0,2997.993,LESS
6,187,2,696.9929999999999,2997.993,LESS
6,188,0,295.0,1780.76,LESS
6,188,1,492.0,1780.76,LESS
6,188,2,530.0,1780.76,LESS
6,188,1,463.76,1780.76,LESS
6,189,0,235.0,2413.601,LESS
6,189,1,428.0,2413.601,LESS
6,189,2,522.0,2413.601,LESS
6,189,1,540.0,2413.601,LESS
6,189,2,444.0,2413.601,LESS
6,189,0,446.6010000000001,2413.601,LESS
6,190,1,604.0,5177.366,LESS
6,190,2,512.0,5177.366,LESS
6,190,1,436.0,5177.366,LESS
6,190,2,574.0,5177.366,LESS
6,190,1,860.0,5177.366,LESS
6,190,2,462.0,5177.366,LESS
6,190,0,330.0,5177.366,LESS
6,190,2,272.0,5177.366,LESS
6,190,1,925.366,5177.366,LESS
6,191,0,193.0,2263.326,LESS
6,191,1,432.0,2263.326,LESS
6,191,2,592.0,2263.326,LESS
6,191,1,520.0,2263.326,LESS
6,191,2,526.326,2263.326,LESS
6,192,0,265.0,2444.7529999999997,LESS
6,192,1,568.0,2444.7529999999997,LESS
6,192,2,584.0,2444.7529999999997,LESS
6,192,1,444.0,2444.7529999999997,LESS
6,192,2,464.0,2444.7529999999997,LESS
6,192,1,119.7529999999997,2444.7529999999997,LESS
6,193,0,200.0,3962.3990000000003,LESS
6,193,1,592.0,3962.3990000000003,LESS
6,193,2,688.0,3962.3990000000003,LESS
6,193,1,506.0,3962.3990000000003,LESS
6,193,2,490.0,3962.3990000000003,LESS
6,193,1,542.0,3962.3990000000003,LESS
6,193,2,556.0,3962.3990000000003,LESS
6,193,1,388.39900000000034,3962.3990000000003,LESS
6,194,0,167.0,1620.34,LESS
6,194,1,500.0,1620.34,LESS
6,194,2,442.0,1620.34,LESS
6,194,1,511.3399999999999,1620.34,LESS
6,195,0,192.0,1457.779,LESS
6,195,1,360.0,1457.779,LESS
6,195,2,448.0,1457.779,LESS
6,195,1,457.779,1457.779,LESS
6,196,0,180.0,2387.0429999999997,LESS
6,196,1,344.0,2387.0429999999997,LESS
6,196,0,204.0,2387.0429999999997,LESS
6,196,2,546.0,2387.0429999999997,LESS
6,196,1,438.0,2387.0429999999997,LESS
6,196,2,398.0,2387.0429999999997,LESS
6,196,1,277.04299999999967,2387.0429999999997,LESS
6,197,0,214.0,2361.97,LESS
6,197,1,426.0,2361.97,LESS
6,197,2,458.0,2361.97,LESS
6,197,1,494.0,2361.97,LESS
6,197,2,426.0,2361.97,LESS
6,197,1,343.9699999999998,2361.97,LESS
6,198,0,310.0,2214.81,LESS
6,198,1,338.0,2214.81,LESS
6,198,2,534.0,2214.81,LESS
6,198,1,458.0,2214.81,LESS
6,198,2,574.81,2214.81,LESS
6,199,0,205.0,1816.2379999999998,LESS
6,199,1,628.0,1816.2379999999998,LESS
6,199,2,496.0,1816.2379999999998,LESS
6,199,1,487.23799999999983,1816.2379999999998,LESS
6,200,0,219.0,2219.093,MORE
6,200,1,634.0,2219.093,MORE
6,200,2,526.0,2219.093,MORE
6,200,1,426.0,2219.093,MORE
6,200,2,414.09299999999985,2219.093,MORE
6,201,0,226.0,1555.681,MORE
6,201,1,476.0,1555.681,MORE
6,201,2,526.0,1555.681,MORE
6,201,1,327.68100000000004,1555.681,MORE
6,202,0,170.0,2286.6279999999997,MORE
6,202,1,578.0,2286.6279999999997,MORE
6,202,0,412.0,2286.6279999999997,MORE
6,202,2,264.0,2286.6279999999997,MORE
6,202,1,424.0,2286.6279999999997,MORE
6,202,2,438.6279999999997,2286.6279999999997,MORE
6,203,0,222.0,1884.3329999999999,MORE
6,203,1,586.0,1884.3329999999999,MORE
6,203,2,606.0,1884.3329999999999,MORE
6,203,1,470.33299999999986,1884.3329999999999,MORE
6,204,0,200.0,3377.466,MORE
6,204,1,494.0,3377.466,MORE
6,204,2,400.0,3377.466,MORE
6,204,0,274.0,3377.466,MORE
6,204,1,554.0,3377.466,MORE
6,204,2,530.0,3377.466,MORE
6,204,1,448.0,3377.466,MORE
6,204,2,477.4659999999999,3377.466,MORE
6,205,0,183.0,2420.2070000000003,MORE
6,205,1,548.0,2420.2070000000003,MORE
6,205,2,576.0,2420.2070000000003,MORE
6,205,1,440.0,2420.2070000000003,MORE
6,205,2,400.0,2420.2070000000003,MORE
6,205,1,273.20700000000033,2420.2070000000003,MORE
6,206,0,202.0,2573.202,MORE
6,206,1,496.0,2573.202,MORE
6,206,2,494.0,2573.202,MORE
6,206,1,470.0,2573.202,MORE
6,206,2,524.0,2573.202,MORE
6,206,1,390.2020000000002,2573.202,MORE
6,207,0,204.0,1927.5520000000001,MORE
6,207,1,432.0,1927.5520000000001,MORE
6,207,2,482.0,1927.5520000000001,MORE
6,207,1,809.5520000000001,1927.5520000000001,MORE
6,208,0,197.0,1923.274,MORE
6,208,1,426.0,1923.274,MORE
6,208,2,488.0,1923.274,MORE
6,208,1,388.0,1923.274,MORE
6,208,2,424.2739999999999,1923.274,MORE
6,209,0,193.0,2021.136,MORE
6,209,1,504.0,2021.136,MORE
6,209,2,488.0,2021.136,MORE
6,209,1,412.0,2021.136,MORE
6,209,2,424.13599999999997,2021.136,MORE
6,210,0,179.0,1993.8429999999998,MORE
6,210,1,652.0,1993.8429999999998,MORE
6,210,2,534.0,1993.8429999999998,MORE
6,210,1,454.0,1993.8429999999998,MORE
6,210,0,338.84299999999985,1993.8429999999998,MORE
6,211,1,534.0,3532.94,MORE
6,211,2,616.0,3532.94,MORE
6,211,1,504.0,3532.94,MORE
6,211,2,778.0,3532.94,MORE
6,211,1,536.0,3532.94,MORE
6,211,2,400.94000000000005,3532.94,MORE
6,212,0,207.0,2024.598,MORE
6,212,1,446.0,2024.598,MORE
6,212,2,340.0,2024.598,MORE
6,212,0,262.0,2024.598,MORE
6,212,1,486.0,2024.598,MORE
6,212,0,522.598,2024.598,MORE
6,213,1,424.0,2658.4509999999996,MORE
6,213,2,596.0,2658.4509999999996,MORE
6,213,1,396.0,2658.4509999999996,MORE
6,213,2,470.0,2658.4509999999996,MORE
6,213,1,533.4509999999996,2658.4509999999996,MORE
6,214,0,197.0,2239.484,MORE
6,214,1,464.0,2239.484,MORE
6,214,2,602.0,2239.484,MORE
6,214,1,406.0,2239.484,MORE
6,214,2,570.4839999999999,2239.484,MORE
6,215,0,201.0,1283.366,MORE
6,215,1,436.0,1283.366,MORE
6,215,2,480.0,1283.366,MORE
6,215,0,353.366,1283.366,MORE
6,216,1,500.0,4467.623,MORE
6,216,2,520.0,4467.623,MORE
6,216,1,478.0,4467.623,MORE
6,216,2,600.0,4467.623,MORE
6,216,1,984.0,4467.623,MORE
6,216,2,502.0,4467.623,MORE
6,216,0,380.0,4467.623,MORE
6,216,2,316.6229999999996,4467.623,MORE
6,217,0,227.0,1179.067,MORE
6,217,1,418.0,1179.067,MORE
6,217,2,534.067,1179.067,MORE
6,218,0,250.0,4555.062,MORE
6,218,1,484.0,4555.062,MORE
6,218,0,884.0,4555.062,MORE
6,218,2,438.0,4555.062,MORE
6,218,1,570.0,4555.062,MORE
6,218,2,588.0,4555.062,MORE
6,218,1,564.0,4555.062,MORE
6,218,2,777.0619999999999,4555.062,MORE
6,219,0,204.0,1342.918,MORE
6,219,1,456.0,1342.918,MORE
6,219,2,682.9179999999999,1342.918,MORE
6,220,0,170.0,1767.8129999999999,MORE
6,220,1,524.0,1767.8129999999999,MORE
6,220,2,576.0,1767.8129999999999,MORE
6,220,1,370.0,1767.8129999999999,MORE
6,220,0,337.8129999999999,1767.8129999999999,MORE
6,221,1,510.0,2081.146,MORE
6,221,2,634.0,2081.146,MORE
6,221,1,370.0,2081.146,MORE
6,221,2,357.1460000000002,2081.146,MORE
6,222,0,245.0,1579.585,MORE
6,222,1,552.0,1579.585,MORE
6,222,0,364.0,1579.585,MORE
6,222,2,418.58500000000004,1579.585,MORE
6,223,0,210.0,2602.75,MORE
6,223,1,444.0,2602.75,MORE
6,223,2,666.0,2602.75,MORE
6,223,1,562.0,2602.75,MORE
6,223,2,432.0,2602.75,MORE
6,223,0,512.75,2602.75,MORE
6,224,1,484.0,1439.3429999999998,MORE
6,224,2,731.3429999999998,1439.3429999999998,MORE
6,225,0,233.0,1198.59,MORE
6,225,1,436.0,1198.59,MORE
6,225,2,529.5899999999999,1198.59,MORE
6,226,0,206.0,1701.021,MORE
6,226,1,432.0,1701.021,MORE
6,226,2,482.0,1701.021,MORE
6,226,1,464.0,1701.021,MORE
6,226,2,117.02099999999996,1701.021,MORE
6,227,0,211.0,2031.543,MORE
6,227,1,438.0,2031.543,MORE
6,227,2,644.0,2031.543,MORE
6,227,1,366.0,2031.543,MORE
6,227,2,372.54299999999967,2031.543,MORE
6,228,0,224.0,2616.971,MORE
6,228,1,426.0,2616.971,MORE
6,228,2,514.0,2616.971,MORE
6,228,1,444.0,2616.971,MORE
6,228,2,500.0,2616.971,MORE
6,228,1,508.971,2616.971,MORE
6,229,0,191.0,2551.144,MORE
6,229,1,468.0,2551.144,MORE
6,229,0,532.0,2551.144,MORE
6,229,1,470.0,2551.144,MORE
6,229,2,486.0,2551.144,MORE
6,229,1,404.1439999999998,2551.144,MORE
6,230,0,233.0,1199.0810000000001,MORE
6,230,1,456.0,1199.0810000000001,MORE
6,230,2,510.08100000000013,1199.0810000000001,MORE
6,231,0,272.0,3041.2090000000003,MORE
6,231,1,416.0,3041.2090000000003,MORE
6,231,2,574.0,3041.2090000000003,MORE
6,231,1,434.0,3041.2090000000003,MORE
6,231,2,498.0,3041.2090000000003,MORE
6,231,0,334.0,3041.2090000000003,MORE
6,231,1,513.2090000000003,3041.2090000000003,MORE
6,232,0,268.0,3468.6009999999997,MORE
6,232,1,1020.0,3468.6009999999997,MORE
6,232,0,602.0,3468.6009999999997,MORE
6,232,2,586.0,3468.6009999999997,MORE
6,232,1,500.0,3468.6009999999997,MORE
6,232,2,492.60099999999966,3468.6009999999997,MORE
6,233,0,247.0,1921.719,MORE
6,233,1,710.0,1921.719,MORE
6,233,2,378.0,1921.719,MORE
6,233,0,504.0,1921.719,MORE
6,233,2,82.71900000000005,1921.719,MORE
6,234,0,221.0,2037.211,MORE
6,234,1,638.0,2037.211,MORE
6,234,2,622.0,2037.211,MORE
6,234,1,426.0,2037.211,MORE
6,234,2,130.21100000000024,2037.211,MORE
6,235,0,179.0,2503.706,MORE
6,235,1,728.0,2503.706,MORE
6,235,2,414.0,2503.706,MORE
6,235,0,314.0,2503.706,MORE
6,235,1,464.0,2503.706,MORE
6,235,2,404.70600000000013,2503.706,MORE
6,236,0,174.0,2870.153,MORE
6,236,1,676.0,2870.153,MORE
6,236,2,708.0,2870.153,MORE
6,236,1,584.0,2870.153,MORE
6,236,0,924.1529999999998,2870.153,MORE
