parcode,trial,fix_item,fix_time,rt,block
8,146,1,480,1646.439,LESS
8,146,2,957.439,1646.439,LESS
8,147,0,197,2039.622,LESS
8,147,1,632,2039.622,LESS
8,147,2,940,2039.622,LESS
8,147,0,447.622,2039.622,LESS
8,148,1,592,1675.742,LESS
8,148,2,630,1675.742,LESS
8,148,1,276.742,1675.742,LESS
8,149,0,241,1763.484,LESS
8,149,1,532,1763.484,LESS
8,149,2,668,1763.484,LESS
8,149,1,322.484,1763.484,LESS
8,150,0,144,2261.381,LESS
8,150,1,770,2261.381,LESS
8,150,2,794,2261.381,LESS
8,150,1,553.381,2261.381,LESS
8,151,0,228,2515.522,LESS
8,151,1,630,2515.522,LESS
8,151,2,858,2515.522,LESS
8,151,1,464,2515.522,LESS
8,151,2,335.522,2515.522,LESS
8,152,0,208,3370.842,LESS
8,152,1,490,3370.842,LESS
8,152,2,780,3370.842,LESS
8,152,1,670,3370.842,LESS
8,152,2,940,3370.842,LESS
8,152,1,282.842,3370.842,LESS
8,153,0,184,2468.761,LESS
8,153,1,518,2468.761,LESS
8,153,2,918,2468.761,LESS
8,153,1,542,2468.761,LESS
8,153,2,306.761,2468.761,LESS
8,154,0,204,1909.49,LESS
8,154,1,710,1909.49,LESS
8,154,2,646,1909.49,LESS
8,154,1,349.49,1909.49,LESS
8,155,3,261,1909.49,LESS
8,155,1,444,4207.208,LESS
8,155,2,904,4207.208,LESS
8,155,1,856,4207.208,LESS
8,155,2,780,4207.208,LESS
8,155,1,962.208,4207.208,LESS
8,156,0,241,1917.889,LESS
8,156,1,888,1917.889,LESS
8,156,2,578,1917.889,LESS
8,156,1,210.889,1917.889,LESS
8,157,0,53,2471.071,LESS
8,157,1,1184,2471.071,LESS
8,157,2,638,2471.071,LESS
8,157,1,596.071,2471.071,LESS
8,158,0,188,2157.019,LESS
8,158,1,614,2157.019,LESS
8,158,2,806,2157.019,LESS
8,158,1,472,2157.019,LESS
8,158,0,354.019,2157.019,LESS
8,159,1,568,2608.648,LESS
8,159,2,708,2608.648,LESS
8,159,1,788,2608.648,LESS
8,159,0,861.648,2608.648,LESS
8,160,2,512,3815.021,MORE
8,160,1,502,3815.021,MORE
8,160,2,840,3815.021,MORE
8,160,1,638,3815.021,MORE
8,160,2,729.021,3815.021,MORE
8,161,0,211,1408.148,MORE
8,161,1,588,1408.148,MORE
8,161,2,609.148,1408.148,MORE
8,162,0,280,1627.54,MORE
8,162,1,538,1627.54,MORE
8,162,2,809.54,1627.54,MORE
8,163,0,196,2892.416,MORE
8,163,1,594,2892.416,MORE
8,163,2,1204,2892.416,MORE
8,163,1,898.416,2892.416,MORE
8,164,3,0,2892.416,MORE
8,164,1,602,2685.763,MORE
8,164,2,700,2685.763,MORE
8,164,1,568,2685.763,MORE
8,164,2,817.763,2685.763,MORE
8,165,0,151,6899.668,MORE
8,165,1,578,6899.668,MORE
8,165,2,822,6899.668,MORE
8,165,1,654,6899.668,MORE
8,165,2,1122,6899.668,MORE
8,165,1,1376,6899.668,MORE
8,165,2,1448,6899.668,MORE
8,165,1,748.668,6899.668,MORE
8,166,0,207,3338.149,MORE
8,166,1,774,3338.149,MORE
8,166,2,786,3338.149,MORE
8,166,1,786,3338.149,MORE
8,166,2,785.149,3338.149,MORE
8,167,0,254,5372.894,MORE
8,167,1,588,5372.894,MORE
8,167,2,766,5372.894,MORE
8,167,1,1886,5372.894,MORE
8,167,2,1670,5372.894,MORE
8,167,1,208.894,5372.894,MORE
8,168,0,205,8255.298,MORE
8,168,1,604,8255.298,MORE
8,168,0,248,8255.298,MORE
8,168,2,540,8255.298,MORE
8,168,1,1036,8255.298,MORE
8,168,0,3292,8255.298,MORE
8,168,1,558,8255.298,MORE
8,168,2,770,8255.298,MORE
8,168,1,492,8255.298,MORE
8,168,2,510.298,8255.298,MORE
8,169,0,227,2263.993,MORE
8,169,1,500,2263.993,MORE
8,169,2,582,2263.993,MORE
8,169,1,730,2263.993,MORE
8,169,2,224.993,2263.993,MORE
8,170,0,190,2397.12,MORE
8,170,1,528,2397.12,MORE
8,170,2,802,2397.12,MORE
8,170,1,498,2397.12,MORE
8,170,2,379.12,2397.12,MORE
8,171,0,82,2290.511,MORE
8,171,1,660,2290.511,MORE
8,171,2,820,2290.511,MORE
8,171,1,729.511,2290.511,MORE
8,172,0,222,3064.158,MORE
8,172,1,566,3064.158,MORE
8,172,2,698,3064.158,MORE
8,172,1,584,3064.158,MORE
8,172,0,166,3064.158,MORE
8,172,2,630,3064.158,MORE
8,172,1,198.158,3064.158,MORE
8,173,0,193,3191.691,MORE
8,173,1,544,3191.691,MORE
8,173,2,606,3191.691,MORE
8,173,1,822,3191.691,MORE
8,173,2,1026.691,3191.691,MORE
8,174,0,71,1773.727,MORE
8,174,1,492,1773.727,MORE
8,174,2,1090,1773.727,MORE
8,174,0,310.727,1773.727,MORE
8,175,1,1382,5151.366,MORE
8,175,2,2444,5151.366,MORE
8,175,1,1135.366,5151.366,MORE
8,176,0,156,3350.238,MORE
8,176,1,600,3350.238,MORE
8,176,2,748,3350.238,MORE
8,176,1,856,3350.238,MORE
8,176,2,990.238,3350.238,MORE
8,177,0,195,1429.867,MORE
8,177,1,586,1429.867,MORE
8,177,2,648.867,1429.867,MORE
8,178,0,279,2588.006,MORE
8,178,1,534,2588.006,MORE
8,178,2,722,2588.006,MORE
8,178,1,662,2588.006,MORE
8,178,2,391.006,2588.006,MORE
8,179,0,233,3949.258,MORE
8,179,1,634,3949.258,MORE
8,179,2,998,3949.258,MORE
8,179,1,918,3949.258,MORE
8,179,2,1166.258,3949.258,MORE
8,180,0,272,2819.317,MORE
8,180,1,660,2819.317,MORE
8,180,2,926,2819.317,MORE
8,180,1,878,2819.317,MORE
8,180,0,361.317,2819.317,MORE
8,181,1,722,2724.465,MORE
8,181,2,954,2724.465,MORE
8,181,1,770.465,2724.465,MORE
8,182,0,309,1768.763,MORE
8,182,1,536,1768.763,MORE
8,182,2,923.763,1768.763,MORE
8,183,0,209,2662.831,MORE
8,183,1,598,2662.831,MORE
8,183,2,634,2662.831,MORE
8,183,1,674,2662.831,MORE
8,183,2,547.831,2662.831,MORE
8,184,0,281,2720.735,MORE
8,184,1,618,2720.735,MORE
8,184,2,886,2720.735,MORE
8,184,1,828,2720.735,MORE
8,184,0,396.735,2720.735,MORE
8,185,1,406,2168.314,MORE
8,185,2,678,2168.314,MORE
8,185,1,712,2168.314,MORE
8,185,0,83.314,2168.314,MORE
8,186,3,51,2168.314,MORE
8,186,1,580,2177.405,MORE
8,186,2,816,2177.405,MORE
8,186,1,730.405,2177.405,MORE
8,187,0,186,2734.053,MORE
8,187,1,444,2734.053,MORE
8,187,2,742,2734.053,MORE
8,187,1,760,2734.053,MORE
8,187,2,602.053,2734.053,MORE
8,188,3,0,2734.053,MORE
8,188,1,1160,7071.145,MORE
8,188,2,1324,7071.145,MORE
8,188,1,2512,7071.145,MORE
8,188,2,1066,7071.145,MORE
8,188,1,682,7071.145,MORE
8,188,2,330.145,7071.145,MORE
8,189,0,174,3290.315,MORE
8,189,1,856,3290.315,MORE
8,189,2,1294,3290.315,MORE
8,189,0,514,3290.315,MORE
8,189,2,452.315,3290.315,MORE
8,190,0,186,1529.663,MORE
8,190,1,510,1529.663,MORE
8,190,2,833.663,1529.663,MORE
8,191,0,274,6277.282,MORE
8,191,2,720,6277.282,MORE
8,191,1,1452,6277.282,MORE
8,191,0,60,6277.282,MORE
8,191,2,1586,6277.282,MORE
8,191,1,1298,6277.282,MORE
8,191,2,672,6277.282,MORE
8,191,1,215.282,6277.282,MORE
8,192,0,375,3580.267,MORE
8,192,1,588,3580.267,MORE
8,192,2,946,3580.267,MORE
8,192,1,876,3580.267,MORE
8,192,2,795.267,3580.267,MORE
8,193,0,205,2067.727,MORE
8,193,1,672,2067.727,MORE
8,193,2,732,2067.727,MORE
8,193,1,458.727,2067.727,MORE
8,194,0,59,2687.155,MORE
8,194,1,682,2687.155,MORE
8,194,2,866,2687.155,MORE
8,194,1,778,2687.155,MORE
8,194,2,302.155,2687.155,MORE
8,195,0,175,2634.212,MORE
8,195,1,592,2634.212,MORE
8,195,2,738,2634.212,MORE
8,195,1,808,2634.212,MORE
8,195,2,321.212,2634.212,MORE
8,196,0,478,5321.699,MORE
8,196,1,528,5321.699,MORE
8,196,2,804,5321.699,MORE
8,196,1,916,5321.699,MORE
8,196,2,858,5321.699,MORE
8,196,1,1390,5321.699,MORE
8,196,2,347.699,5321.699,MORE
8,197,3,0,5321.699,MORE
8,197,1,942,6242.055,MORE
8,197,2,1480,6242.055,MORE
8,197,0,110,6242.055,MORE
8,197,1,2400,6242.055,MORE
8,197,2,1186,6242.055,MORE
8,197,0,336.055,6242.055,MORE
8,198,1,436,3841.281,MORE
8,198,2,1146,3841.281,MORE
8,198,0,1008,3841.281,MORE
8,198,1,460,3841.281,MORE
8,198,2,581.281,3841.281,MORE
8,199,0,416,1794.327,MORE
8,199,1,526,1794.327,MORE
8,199,2,852.327,1794.327,MORE
8,200,0,273,5953.334,LESS
8,200,1,558,5953.334,LESS
8,200,2,520,5953.334,LESS
8,200,0,430,5953.334,LESS
8,200,1,410,5953.334,LESS
8,200,2,510,5953.334,LESS
8,200,1,838,5953.334,LESS
8,200,0,2078,5953.334,LESS
8,200,1,336.334,5953.334,LESS
8,201,0,238,1816.584,LESS
8,201,1,372,1816.584,LESS
8,201,2,1206.584,1816.584,LESS
8,202,0,187,1597.207,LESS
8,202,1,388,1597.207,LESS
8,202,2,554,1597.207,LESS
8,202,1,468.207,1597.207,LESS
8,203,0,201,2356.35,LESS
8,203,1,328,2356.35,LESS
8,203,2,1827.35,2356.35,LESS
8,204,0,160,1568.646,LESS
8,204,1,316,1568.646,LESS
8,204,2,498,1568.646,LESS
8,204,1,594.646,1568.646,LESS
8,205,0,196,1684.202,LESS
8,205,1,396,1684.202,LESS
8,205,2,464,1684.202,LESS
8,205,1,628.202,1684.202,LESS
8,206,0,174,1487.091,LESS
8,206,1,450,1487.091,LESS
8,206,2,474,1487.091,LESS
8,206,1,389.091,1487.091,LESS
8,207,0,227,1492.972,LESS
8,207,1,468,1492.972,LESS
8,207,2,498,1492.972,LESS
8,207,1,299.972,1492.972,LESS
8,208,0,147,1482.492,LESS
8,208,1,402,1482.492,LESS
8,208,2,604,1482.492,LESS
8,208,1,329.492,1482.492,LESS
8,209,0,193,1957.235,LESS
8,209,1,382,1957.235,LESS
8,209,2,462,1957.235,LESS
8,209,1,462,1957.235,LESS
8,209,2,458.235,1957.235,LESS
8,210,0,193,1489.436,LESS
8,210,1,434,1489.436,LESS
8,210,2,862.436,1489.436,LESS
8,211,0,66,1604.745,LESS
8,211,1,554,1604.745,LESS
8,211,2,474,1604.745,LESS
8,211,1,510.745,1604.745,LESS
8,212,0,40,1681.695,LESS
8,212,1,624,1681.695,LESS
8,212,2,632,1681.695,LESS
8,212,1,385.695,1681.695,LESS
8,213,0,187,1654.863,LESS
8,213,1,526,1654.863,LESS
8,213,2,941.863,1654.863,LESS
8,214,0,5,1608.159,LESS
8,214,1,204,1608.159,LESS
8,214,0,160,1608.159,LESS
8,214,1,356,1608.159,LESS
8,214,2,538,1608.159,LESS
8,214,1,345.159,1608.159,LESS
8,215,3,0,1608.159,LESS
8,215,1,500,1337.638,LESS
8,215,2,456,1337.638,LESS
8,215,1,384.638,1337.638,LESS
8,216,3,5,1337.638,LESS
8,216,1,516,2440.471,LESS
8,216,2,894,2440.471,LESS
8,216,1,710,2440.471,LESS
8,216,2,315.471,2440.471,LESS
8,217,0,35,1575.245,LESS
8,217,1,572,1575.245,LESS
8,217,2,560,1575.245,LESS
8,217,1,408.245,1575.245,LESS
8,218,0,210,2015.823,LESS
8,218,1,518,2015.823,LESS
8,218,2,588,2015.823,LESS
8,218,1,699.823,2015.823,LESS
8,219,0,261,2109.254,LESS
8,219,2,566,2109.254,LESS
8,219,1,594,2109.254,LESS
8,219,2,406,2109.254,LESS
8,219,1,282.254,2109.254,LESS
8,220,0,199,1834.646,LESS
8,220,1,554,1834.646,LESS
8,220,2,494,1834.646,LESS
8,220,1,587.646,1834.646,LESS
8,221,0,7,1710.672,LESS
8,221,1,786,1710.672,LESS
8,221,2,520,1710.672,LESS
8,221,1,397.672,1710.672,LESS
8,222,0,259,1792.779,LESS
8,222,1,574,1792.779,LESS
8,222,2,536,1792.779,LESS
8,222,1,423.779,1792.779,LESS
8,223,0,137,1716.701,LESS
8,223,1,490,1716.701,LESS
8,223,2,498,1716.701,LESS
8,223,1,591.701,1716.701,LESS
8,224,3,25,1716.701,LESS
8,224,1,542,1792.024,LESS
8,224,2,532,1792.024,LESS
8,224,1,693.024,1792.024,LESS
8,225,3,8,1792.024,LESS
8,225,1,516,3222.881,LESS
8,225,2,678,3222.881,LESS
8,225,1,574,3222.881,LESS
8,225,2,646,3222.881,LESS
8,225,1,800.881,3222.881,LESS
8,226,0,221,1853.679,LESS
8,226,1,370,1853.679,LESS
8,226,2,448,1853.679,LESS
8,226,1,814.679,1853.679,LESS
8,227,0,205,1256.672,LESS
8,227,1,364,1256.672,LESS
8,227,2,426,1256.672,LESS
8,227,1,261.672,1256.672,LESS
8,228,3,0,1256.672,LESS
8,228,1,506,1255.339,LESS
8,228,2,434,1255.339,LESS
8,228,1,317.339,1255.339,LESS
8,229,3,0,1255.339,LESS
8,229,1,392,1437.843,LESS
8,229,2,452,1437.843,LESS
8,229,1,596.843,1437.843,LESS
8,230,0,142,1549.129,LESS
8,230,1,428,1549.129,LESS
8,230,2,454,1549.129,LESS
8,230,1,525.129,1549.129,LESS
8,231,0,186,1246.492,LESS
8,231,1,356,1246.492,LESS
8,231,2,446,1246.492,LESS
8,231,1,258.492,1246.492,LESS
8,232,3,0,1246.492,LESS
8,232,1,358,1726.535,LESS
8,232,2,462,1726.535,LESS
8,232,1,512,1726.535,LESS
8,232,2,396.535,1726.535,LESS
8,233,3,0,1726.535,LESS
8,233,1,550,1176.152,LESS
8,233,2,380,1176.152,LESS
8,233,1,248.152,1176.152,LESS
8,234,3,0,1176.152,LESS
8,234,1,138,1661.268,LESS
8,234,0,362,1661.268,LESS
8,234,1,400,1661.268,LESS
8,234,2,764.268,1661.268,LESS
8,235,0,196,1511.403,LESS
8,235,1,404,1511.403,LESS
8,235,2,434,1511.403,LESS
8,235,1,477.403,1511.403,LESS
8,236,0,193,1570.601,LESS
8,236,1,384,1570.601,LESS
8,236,2,426,1570.601,LESS
8,236,1,567.601,1570.601,LESS
8,237,3,22,1570.601,LESS
8,237,1,404,1476.527,LESS
8,237,2,468,1476.527,LESS
8,237,1,582.527,1476.527,LESS
8,238,0,28,1724.697,LESS
8,238,1,694,1724.697,LESS
8,238,2,636,1724.697,LESS
8,238,1,366.697,1724.697,LESS
8,239,0,181,1499.084,LESS
8,239,1,450,1499.084,LESS
8,239,2,470,1499.084,LESS
8,239,1,398.084,1499.084,LESS
8,240,0,431,3558.772,MORE
8,240,1,554,3558.772,MORE
8,240,2,576,3558.772,MORE
8,240,1,952,3558.772,MORE
8,240,0,464,3558.772,MORE
8,240,2,581.772,3558.772,MORE
8,241,0,211,2050.16,MORE
8,241,1,504,2050.16,MORE
8,241,2,814,2050.16,MORE
8,241,1,521.16,2050.16,MORE
8,242,0,236,2111.391,MORE
8,242,1,382,2111.391,MORE
8,242,2,518,2111.391,MORE
8,242,1,602,2111.391,MORE
8,242,2,373.391,2111.391,MORE
8,243,0,208,1777.964,MORE
8,243,1,402,1777.964,MORE
8,243,2,510,1777.964,MORE
8,243,1,356,1777.964,MORE
8,243,2,301.964,1777.964,MORE
8,244,0,214,2248.647,MORE
8,244,1,436,2248.647,MORE
8,244,2,442,2248.647,MORE
8,244,1,724,2248.647,MORE
8,244,2,432.647,2248.647,MORE
8,245,3,25,2248.647,MORE
8,245,1,436,1563.127,MORE
8,245,2,518,1563.127,MORE
8,245,1,584.127,1563.127,MORE
8,246,0,231,2271.978,MORE
8,246,1,490,2271.978,MORE
8,246,2,566,2271.978,MORE
8,246,1,642,2271.978,MORE
8,246,2,342.978,2271.978,MORE
8,247,0,201,2260.891,MORE
8,247,1,414,2260.891,MORE
8,247,2,452,2260.891,MORE
8,247,1,572,2260.891,MORE
8,247,2,621.891,2260.891,MORE
8,248,0,225,1509.538,MORE
8,248,1,494,1509.538,MORE
8,248,2,790.538,1509.538,MORE
8,249,0,195,4128.836,MORE
8,249,1,462,4128.836,MORE
8,249,2,730,4128.836,MORE
8,249,1,480,4128.836,MORE
8,249,2,1290,4128.836,MORE
8,249,1,618,4128.836,MORE
8,249,2,353.836,4128.836,MORE
8,250,0,158,1242.251,MORE
8,250,1,442,1242.251,MORE
8,250,2,642.251,1242.251,MORE
8,251,0,197,2094.95,MORE
8,251,1,436,2094.95,MORE
8,251,2,604,2094.95,MORE
8,251,1,478,2094.95,MORE
8,251,2,379.95,2094.95,MORE
8,252,0,154,2392.54,MORE
8,252,1,404,2392.54,MORE
8,252,2,530,2392.54,MORE
8,252,1,496,2392.54,MORE
8,252,2,808.54,2392.54,MORE
8,253,0,243,2566.652,MORE
8,253,1,474,2566.652,MORE
8,253,2,642,2566.652,MORE
8,253,1,1207.652,2566.652,MORE
8,254,0,197,1587.263,MORE
8,254,1,602,1587.263,MORE
8,254,2,788.263,1587.263,MORE
8,255,0,183,1428.436,MORE
8,255,1,476,1428.436,MORE
8,255,2,769.436,1428.436,MORE
8,256,0,162,2804.189,MORE
8,256,1,476,2804.189,MORE
8,256,2,616,2804.189,MORE
8,256,1,764,2804.189,MORE
8,256,2,786.189,2804.189,MORE
8,257,0,230,2272.403,MORE
8,257,1,476,2272.403,MORE
8,257,2,832,2272.403,MORE
8,257,1,734.403,2272.403,MORE
8,258,0,150,2089.807,MORE
8,258,1,628,2089.807,MORE
8,258,2,574,2089.807,MORE
8,258,1,737.807,2089.807,MORE
8,259,0,215,2406.058,MORE
8,259,1,560,2406.058,MORE
8,259,2,678,2406.058,MORE
8,259,1,522,2406.058,MORE
8,259,2,431.058,2406.058,MORE
8,260,0,173,1395.817,MORE
8,260,1,550,1395.817,MORE
8,260,2,672.817,1395.817,MORE
8,261,0,149,1477.77,MORE
8,261,1,550,1477.77,MORE
8,261,2,778.77,1477.77,MORE
8,262,0,188,1956.009,MORE
8,262,1,450,1956.009,MORE
8,262,2,638,1956.009,MORE
8,262,1,390,1956.009,MORE
8,262,2,290.009,1956.009,MORE
8,263,0,199,2400.082,MORE
8,263,1,596,2400.082,MORE
8,263,2,646,2400.082,MORE
8,263,1,398,2400.082,MORE
8,263,2,561.082,2400.082,MORE
8,264,0,182,1644.349,MORE
8,264,1,544,1644.349,MORE
8,264,2,918.349,1644.349,MORE
8,265,0,197,2142.379,MORE
8,265,1,492,2142.379,MORE
8,265,2,674,2142.379,MORE
8,265,1,779.379,2142.379,MORE
8,266,0,196,2177.221,MORE
8,266,1,436,2177.221,MORE
8,266,2,666,2177.221,MORE
8,266,1,548,2177.221,MORE
8,266,2,331.221,2177.221,MORE
8,267,0,21,1539.542,MORE
8,267,1,526,1539.542,MORE
8,267,2,650,1539.542,MORE
8,267,1,342.542,1539.542,MORE
8,268,0,176,1636.221,MORE
8,268,1,782,1636.221,MORE
8,268,2,678.221,1636.221,MORE
8,269,0,138,1258.661,MORE
8,269,1,434,1258.661,MORE
8,269,2,686.661,1258.661,MORE
8,270,0,196,1221.12,MORE
8,270,1,464,1221.12,MORE
8,270,2,561.12,1221.12,MORE
8,271,0,229,1365.15,MORE
8,271,1,370,1365.15,MORE
8,271,2,766.15,1365.15,MORE
8,272,0,73,1922.175,MORE
8,272,1,548,1922.175,MORE
8,272,2,712,1922.175,MORE
8,272,1,589.175,1922.175,MORE
8,273,0,223,1437.994,MORE
8,273,1,438,1437.994,MORE
8,273,2,776.994,1437.994,MORE
8,274,0,201,2292.136,MORE
8,274,1,558,2292.136,MORE
8,274,2,532,2292.136,MORE
8,274,1,1001.136,2292.136,MORE
8,275,0,208,2162.836,MORE
8,275,1,514,2162.836,MORE
8,275,2,610,2162.836,MORE
8,275,1,444,2162.836,MORE
8,275,2,386.836,2162.836,MORE
8,276,0,219,1459.06,MORE
8,276,1,476,1459.06,MORE
8,276,2,764.06,1459.06,MORE
8,277,0,358,2033.541,MORE
8,277,1,472,2033.541,MORE
8,277,2,544,2033.541,MORE
8,277,1,659.541,2033.541,MORE
8,278,0,234,2197.817,MORE
8,278,1,442,2197.817,MORE
8,278,2,566,2197.817,MORE
8,278,1,486,2197.817,MORE
8,278,2,469.817,2197.817,MORE
8,279,0,289,3077.082,MORE
8,279,1,470,3077.082,MORE
8,279,2,570,3077.082,MORE
8,279,1,644,3077.082,MORE
8,279,2,722,3077.082,MORE
8,279,1,382.082,3077.082,MORE
9,40,3,0,3077.082,MORE
9,40,2,724,1737.66,MORE
9,40,1,798,1737.66,MORE
9,40,0,434.66,1737.66,MORE
9,41,1,508,1700.417,MORE
9,41,2,612,1700.417,MORE
9,41,0,606.417,1700.417,MORE
9,42,1,492,1476.671,MORE
9,42,2,490,1476.671,MORE
9,42,0,407.671,1476.671,MORE
9,43,1,540,1643.327,MORE
9,43,2,608,1643.327,MORE
9,43,0,533.327,1643.327,MORE
9,44,1,488,1397.676,MORE
9,44,2,464,1397.676,MORE
9,44,0,402.676,1397.676,MORE
9,45,2,516,2087.122,MORE
9,45,1,728,2087.122,MORE
9,45,2,320,2087.122,MORE
9,45,0,373.122,2087.122,MORE
9,46,3,0,2087.122,MORE
9,46,1,645,1959.917,MORE
9,46,2,662,1959.917,MORE
9,46,1,582,1959.917,MORE
9,46,0,228.917,1959.917,MORE
9,47,1,686,1866.011,MORE
9,47,2,650,1866.011,MORE
9,47,0,620.011,1866.011,MORE
9,48,1,700,2345.818,MORE
9,48,2,942,2345.818,MORE
9,48,0,772.818,2345.818,MORE
9,49,1,742,3013.529,MORE
9,49,2,924,3013.529,MORE
9,49,1,502,3013.529,MORE
9,49,0,680.529,3013.529,MORE
9,50,1,490,1952.562,MORE
9,50,2,658,1952.562,MORE
9,50,1,580,1952.562,MORE
9,50,0,252.562,1952.562,MORE
9,51,1,622,2152.213,MORE
9,51,2,564,2152.213,MORE
9,51,1,402,2152.213,MORE
9,51,0,563.213,2152.213,MORE
9,52,1,638,2567.785,MORE
9,52,2,912,2567.785,MORE
9,52,1,284,2567.785,MORE
9,52,0,761.785,2567.785,MORE
9,53,1,622,2959.43,MORE
9,53,2,868,2959.43,MORE
9,53,0,242,2959.43,MORE
9,53,1,588,2959.43,MORE
9,53,0,569.43,2959.43,MORE
9,54,1,572,2399.982,MORE
9,54,2,762,2399.982,MORE
9,54,1,558,2399.982,MORE
9,54,0,695.982,2399.982,MORE
9,55,1,742,2534.684,MORE
9,55,2,744,2534.684,MORE
9,55,1,484,2534.684,MORE
9,55,0,443.684,2534.684,MORE
9,56,1,572,2663.548,MORE
9,56,2,678,2663.548,MORE
9,56,1,902,2663.548,MORE
9,56,0,310.548,2663.548,MORE
9,57,3,0,2663.548,MORE
9,57,1,727,2875.654,MORE
9,57,2,1048,2875.654,MORE
9,57,0,1250.654,2875.654,MORE
9,58,1,634,2027.183,MORE
9,58,2,848,2027.183,MORE
9,58,0,398.183,2027.183,MORE
9,59,3,0,2027.183,MORE
9,59,1,731,2750.827,MORE
9,59,2,952,2750.827,MORE
9,59,0,1267.827,2750.827,MORE
9,60,1,592,2205.375,MORE
9,60,2,822,2205.375,MORE
9,60,0,779.375,2205.375,MORE
9,61,1,614,1977.979,MORE
9,61,2,702,1977.979,MORE
9,61,0,623.979,1977.979,MORE
9,62,1,528,1980.279,MORE
9,62,2,738,1980.279,MORE
9,62,1,378,1980.279,MORE
9,62,0,352.279,1980.279,MORE
9,63,1,600,1653.077,MORE
9,63,2,528,1653.077,MORE
9,63,0,361.077,1653.077,MORE
9,64,3,27,1653.077,MORE
9,64,1,562,1485.164,MORE
9,64,2,518,1485.164,MORE
9,64,0,537.164,1485.164,MORE
9,65,1,450,1783.653,MORE
9,65,2,810,1783.653,MORE
9,65,0,504.653,1783.653,MORE
9,66,1,530,1855.097,MORE
9,66,2,648,1855.097,MORE
9,66,1,372,1855.097,MORE
9,66,0,350.097,1855.097,MORE
9,67,1,634,2431.437,MORE
9,67,2,610,2431.437,MORE
9,67,1,856,2431.437,MORE
9,67,0,338.437,2431.437,MORE
9,68,1,670,2048.157,MORE
9,68,2,772,2048.157,MORE
9,68,0,414.157,2048.157,MORE
9,69,3,0,2048.157,MORE
9,69,1,555,1933.937,MORE
9,69,2,696,1933.937,MORE
9,69,0,685.937,1933.937,MORE
9,70,3,0,1933.937,MORE
9,70,1,573,1995.005,MORE
9,70,2,692,1995.005,MORE
9,70,1,733.005,1995.005,MORE
9,71,0,172,1805.838,MORE
9,71,1,690,1805.838,MORE
9,71,2,624,1805.838,MORE
9,71,0,481.838,1805.838,MORE
9,72,1,642,1846.312,MORE
9,72,2,656,1846.312,MORE
9,72,0,609.312,1846.312,MORE
9,73,1,528,1751.653,MORE
9,73,2,648,1751.653,MORE
9,73,0,541.653,1751.653,MORE
9,74,1,418,2292.031,MORE
9,74,2,592,2292.031,MORE
9,74,1,566,2292.031,MORE
9,74,0,699.031,2292.031,MORE
9,75,1,614,2356.063,MORE
9,75,2,660,2356.063,MORE
9,75,1,406,2356.063,MORE
9,75,0,712.063,2356.063,MORE
9,76,1,620,1909.306,MORE
9,76,2,584,1909.306,MORE
9,76,1,406,1909.306,MORE
9,76,0,256.306,1909.306,MORE
9,77,1,558,1744.836,MORE
9,77,2,704,1744.836,MORE
9,77,1,317.836,1744.836,MORE
9,78,0,169,2723.051,MORE
9,78,1,750,2723.051,MORE
9,78,2,728,2723.051,MORE
9,78,1,660,2723.051,MORE
9,78,0,641.051,2723.051,MORE
9,79,1,660,2331.944,MORE
9,79,2,762,2331.944,MORE
9,79,1,510,2331.944,MORE
9,79,0,381.944,2331.944,MORE
9,80,1,568,1934.475,LESS
9,80,2,508,1934.475,LESS
9,80,1,276,1934.475,LESS
9,80,0,375.475,1934.475,LESS
9,81,3,0,1934.475,LESS
9,81,1,526,1540.831,LESS
9,81,2,650,1540.831,LESS
9,81,0,366.831,1540.831,LESS
9,82,3,0,1540.831,LESS
9,82,1,403,1175.848,LESS
9,82,2,508,1175.848,LESS
9,82,0,267.848,1175.848,LESS
9,83,3,0,1175.848,LESS
9,83,1,443,1182.059,LESS
9,83,2,464,1182.059,LESS
9,83,0,278.059,1182.059,LESS
9,84,3,0,1182.059,LESS
9,84,1,390,1396.51,LESS
9,84,2,588,1396.51,LESS
9,84,0,421.51,1396.51,LESS
9,85,3,0,1396.51,LESS
9,85,1,496,1930.006,LESS
9,85,2,528,1930.006,LESS
9,85,1,294,1930.006,LESS
9,85,0,615.006,1930.006,LESS
9,86,3,0,1930.006,LESS
9,86,1,355,1308.294,LESS
9,86,2,444,1308.294,LESS
9,86,0,512.294,1308.294,LESS
9,87,3,0,1308.294,LESS
9,87,1,420,1036.766,LESS
9,87,2,408,1036.766,LESS
9,87,0,211.766,1036.766,LESS
9,88,3,0,1036.766,LESS
9,88,1,360,1449.936,LESS
9,88,2,488,1449.936,LESS
9,88,0,603.936,1449.936,LESS
9,89,3,0,1449.936,LESS
9,89,1,403,1058.787,LESS
9,89,2,657.787,1058.787,LESS
9,90,0,347,1717.17,LESS
9,90,1,502,1717.17,LESS
9,90,2,464,1717.17,LESS
9,90,1,342,1717.17,LESS
9,90,0,62.17,1717.17,LESS
9,91,3,0,1717.17,LESS
9,91,1,522,1076.954,LESS
9,91,2,557.954,1076.954,LESS
9,92,0,185,1352.932,LESS
9,92,1,450,1352.932,LESS
9,92,2,476,1352.932,LESS
9,92,0,399.932,1352.932,LESS
9,93,1,432,1215.279,LESS
9,93,2,512,1215.279,LESS
